Holder Address,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD Token Balance,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD LP Balance,0x3e43cB385A6925986e7ea0f0dcdAEc06673d4e10 Token Balance,0x3e43cB385A6925986e7ea0f0dcdAEc06673d4e10 LP Balance,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D Token Balance,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D LP Balance
0x6795e9d7d58e1bca3eaa19e484745e2e0d4cc895,0.000000502797774971,0,0.000000454485416412,0,2554864.813841196708381176,0
0x287bdf8c332d44bb015f8b4deb6513010c951f39,828.123221282538338528,0,89280.671249666993389837,0,0,0
0xc814cc742ae58dd190fe0627013204bdcef7ee96,0,0,0,0,49155.781677202438004315,0
0x9e8178f624a00a243f31a4c034215f07b79db8a4,1191751.2228117436170578,0,1247599.7781632742844522,0,0,0
0xe37e799d5077682fa0a244d46e5649f71457bd09,0.000000001397211236,0,0.000000000058207661,0,0,0
0x382ffce2287252f930e1c8dc9328dac5bf282ba1,483120.029543765296693891,0,161976.364541186398128048,0,336323.916773369594011456,0
0x282ff2714ce11e25881bc38a1bf751b8f603f0b8,0,0,0.000000000014551915,0,0,0
0xbcb283d65a38e997743641dda92858590e16d481,0,0,0.000000000058207661,0,0,0
0x8a441696ba0647ff8033f8a17633fa8aad9df43d,591.705255972738086712,0,0,0,0.2111128075812303,0
0x25958e4a948f13b98b804bfb9341d475172e42bc,0.530889331654179841,0,0,0,0,0
0x6134a3039dcb61f6c9c75890c6189f929ae82866,0.905358917982084677,0,0.850757798063568771,0,109276.126650331643759273,0
0x69135ce4cc73e6e34b46788c13fd0fd4d446dcc6,161397.212577549071284011,0,98443.39781753504939843,0,22406.258223659908253467,0
0x5e12e55b9abd6f136ac72d111ce572225d128ef9,0,0,0.197202131326775998,0,98674.333971026368089952,0
0x9855f17c07efdb526952eca95bd6c9b5bb7333b4,0,0,0,0,0.236518455698387697,0
0x7adf2d6d99f2b3ebf98ac6eeea0986f4f26d05c6,0.554449243238195777,0,0,0,0,0
0x392d7af16ce4cfe182464922f12f908d46e22470,0.449603084241971374,0,0,0,0,0
0x94cc7a78732cf4f713513db80bf78844bc5be452,370059.423646860232111067,0,1415509.020036086440086365,0,0,0
0x07964f135f276412b3182a3b2407b8dd45000000,120529.241523698961827904,0,44375.69306117927771993,0,78611.741194548871135339,0
0x859e45b9584ff76a51599e61a1e0876585311c52,145590.27537985792150721,0,0,0,0,0
0xd0da87deb5d8c47b0d3006baf2eb717f3c1ba274,60397.81314558966550976,0,200397.622292836080305278,0,0,0
0x077924551b8bcd8c8f87f7af645623a52012e9e1,10899999.996317049488425255,0,0,0,0,0
0x9136c3c8c1860f3bd089c7d228a7da8fc713409f,0.877752735992885391,0,0.000000000008206769,0,15.199145289114312618,0
0xc9d6bfd6cb09a237f8c8495fa2641fa8359bb3d2,0.215176166675519198,0,0,0,0,0
0x837756fcb42e56d4d75b8797d474becf2ba3a6a1,2500000,0,0,0,0,0
0x55f46c6f728611e3e54e04190cc09c44e0c6e440,2.905912885442376137,0,6.576379214413464069,0,0.670034024748019874,0
0xe9eda7575aac0580e1098c557541bcdeb878d1fb,15010.219461327937096939,0,37110.375775640721258242,0,10973.481647488470116514,0
0x7ec693bbad68342044a256b9f087e6ba781d11be,10000.256208534165125457,0,14455.448726441205508308,0,7314.689666289703382063,0
0x72cc2792a033c5b1cdd9ed9e4b4343d26c9c6088,3061.494948614309578261,0,4481.096718084623717004,0,2560.86406762718797836,0
0x9dbc5e35a2f1a6dc214bdb7ed7a8c706d77f0a74,4351540.131550993770360947,562098.296239978051744401,0,0,0,0
0xc1982abf2e1180f69ea4baa9fe7df1b4aa802bf7,44662.441114122237195261,0,0,0,0,0
0x537037c5ae805b9d4cecab5ee07f12a8e59a15b2,11500000,0,0,0,0,0
0xb1dce320ae38d6cfe2403eccb527541360e7fcd6,0.565747117332648486,0,0.736326116137206554,0,0.844950306287501007,0
0x6186b08fee9316e20b6871b2ae20341ae47cd799,0.000000000001818989,0,0,0,0,0
0x83dc1437fb861d01a3144b6917e73e2eecb2f12c,0.000000000001818989,0,0,0,0,0
0x2ea12f5b1fda8d1cc0d0fce405f23b32060b3e10,4877.735918951100757113,0,8324.55378761930114706,0,3926.294068211301691917,0
0x57562c9d66195ca3efef5c6780aebcfb0584884a,30462.188126610639301362,0,0,0,19615.830675960165535798,0
0xba840fff6260892524e20efd8ad3d82d1d62ff4d,0.000000000931322575,0,0,0,0,0
0xb31f8c7826dacbbc4f0f3df4a3d28487cbbbb64d,1825.047259456850269999,0,0,0,954.615519639431113319,0
0x2259a5432f61c4f0854593af1b2f5976fec8ec5b,10000,0,0,0,20357.612959005731681827,0
0xf29706e9281f41e74a87b2aa97c8cd9a843cf664,0.000000000007275958,0,10265.259208635097820661,0,0,0
0x713b461e2574aa891df59a30f3c6a35786d66cc6,0,0,0,0,400000,0
0xc18510250ea9c5871a006b3e1bfcafd4f2a93a40,0,0,0.132399219224680564,0,0.386481866702524712,0
0x45705b48f74c4a3e3fa5ca58c4d73a7db0a1c1d0,0.000000000014551915,0,0,0,0,0
0xdb6f1920a889355780af7570773609bd8cb1f498,0,0,0.000000000465661287,0,0,0
0xad01c20d5886137e056775af56915de824c8fce5,17992.828162126566894585,0,38421.240463292553613428,0,22739.811640757645363919,0
0x75e47442356a8b909bc5392c6055557d7f99f885,806806.273968710913322866,0,0,0,0,0
0x1db674e6c29ffd3081e052deac699e2f15e16ce8,379438.240335329901427031,0,0,0,833886.295893729431554675,0
0xf7328745bc127759e33bd6c73973db10a156d55d,0,5616109.259192727506160736,0,0,0,0
0x25b8f0a95a84fc3b16d285bfb6bf1f30aac23928,830580.630904253572225571,0,0,0,0,0
0x2743e954f08b595dc00e674809285bdbd35f2139,0,0,0.00000000002910383,0,0,0
0x5e334fc2eec978478e84d17446d842bbd8c5af7d,0.375,0,0,0,0,0
0xc669ac35cdce8f20bd2523c8a4e6431568c93390,36774.109137779742013663,0,200000,0,0,0
0x8fc4d2fc11ffd89db5a546083ab316e951bbf951,0,0,4722.288250498738307215,0,105575.879596261787810363,0
0x37f8d01291f28afec85d1fc4c177fb9d464e6202,0,0,0,0,0.000000000232830644,0
0xbc3c5ca50b6a215edf00815965485527f26f5da8,0,0,0.000000000857653504,0,0.000000000405634637,0
0x5e5ca521193bd24fb3124a419a3dca6d780f7a3e,1087.606142631733973758,0,5677.067669165237020934,0,0,0
0x09d798afe6fba70e501565a2d4a477d23dae5be0,0,0,0.000000000465661287,0,0,0
0x31d5a1a00540503c6e79ab1b23344faac8a28dce,0.00000000002910383,0,0.000000000232830644,0,0,0
0x3da2b5a4838ea10b9870a65a1571da989a519079,0.277955075936915819,0,0,0,0,0
0x3483e483637b1d9b230c0cb0a76b3ace464e972f,0.520681370748206973,0,0,0,169634.670367924612946808,0
0xcdb7e81ab3d03e845c59f9c2f49367425a76884f,0,0,0,0,0.000000000007275958,0
0x1bc5cf80f308518f000dde4c8f8139268aa014db,0,0,0.00000000002910383,0,0,0
0xcd80287624767106de464481aab534126d46ba28,42244.887900439425720833,0,200638.132363651937339455,0,76744.473409966536564752,0
0x26d0a4bafa8be176643da7cf0ce865f0e89f73e1,3500000,0,0,0,0,0
0x717f89ad8feeda380aad4212db104dc8e35b456a,0.000000000065483619,10886812.690228711813688278,0,0,0,0
0xeea4b70c003d3cce9069b2ec34f4d1d7205f114f,4071231.197187835350632668,0,0,0,0,0
0x626358e33076453160a58ebd03cbaef3449f1964,4227552.39121842198073864,0,3958603.822996229864656925,0,15128766.717278845608234406,0
0xda495e7690e87b6d2b85286e369cb02b46f77196,0.000000000014551915,0,0,0,0,0
0xd5e42c708c3605279a27315096a5e6e5c1663055,200000.441669580584857613,0,0,0,0,0
0x6b010dae5e7da4994d14cb2bc968db2830a7a4e4,125706.823421841327217408,0,0,0,0,0
0xc20e318fe1830de929bb8ee57f6209a89f0ab00f,1499999.999999999534338713,0,0,0,0,0
0x478c9bef4702ca6758f3ed760a51677f74813df5,36358.159348747554759029,0,0,0,0,0
0xa01e10a704cff03be51b5047281e8d3c791227cd,200761.912419990811031312,0,0,0,0,0
0x0a9c728becbb39d9fb810860865e41a5126e7c89,0.000000000007275958,0,0,0,31403.976842399784800364,0
0x8bbf4fb2c721e87d03b0425bd8cb250a690b670c,26674.278623604215681553,0,0.548824283818248659,0,0.394943214952945709,0
0x5882e5bec3b34f46ec516b7e4f7ed5c604e8f42b,0,0,0.000000000058207661,0,863489.819987635710276663,0
0xc7d3ab410d49b664d03fe5b1038852ac852b1b29,0.000000000116415322,0,0.000000000931322575,0,0,0
0x48b8419b2bc0fb63ee96e3a370e30b200cc2e672,1128070.94936100859194994,0,167234.602854659751756117,0,19366.650872333251754753,0
0xf2cd9e829c4a9793fedf1d2cac1bb3d03fe945ff,25000,0,0,0,0,0
0x3c3cb51317d7459baded3be051270511723bd685,0.806973225910041947,0,0,0,0.000000000087311491,0
0x79d1d9bc68887e5a202e0b465227e36dd982bd6c,241002.149777735758107156,0,306510.802069081808440387,0,0,0
0xee25b82f176135f996bd91cf7c1f5ad6e2dc7740,0,0,0,0,116390.201852121768752113,0
0x62fa61f334b39eb7a566288e54d218f152cb1eb1,0,0,0,0,0.269109691492985803,0
0xd8e9e4985c719ae1ddaf6eb0e31ed9f63aa33a94,0.00000000002910383,0,0,0,0,0
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0.000000000000056843,0,0,0,0,0
0x0da2a82ed2c387d1751ccbaf999a80b65bdb269e,18638.332196798815857619,0,4317.076574287835683208,0,854.251767889903476316,0
0xa8879c580a54f190ed53b43d30de269097ad7543,200952.401090822124388069,0,0,0,0,0
0x237127632bf072fb7f8c69752d53c0c0a323174c,775530.737131965113803744,0,0,0,0,0
0x3705121529bf40d77e8e7b625120551b151d9af2,221851.4085120941454079,0,0,0,0,0
0xef20a2c9fbed7e47e55d596b107c3ba25ca25df2,0,0,0,0,42210.609640207076154184,0
0x6c0cafe6165d1a37659b6f9728de30969c35cbf2,0.247398259787587449,0,0.578250916732940823,0,349143.437415740452706814,0
0x1e261a27dda7a67f40cf8c4d9a1d6527dd1e3172,0,0,0,0,15349.453770730586256832,0
0x958872a876832efebbe9073cfcaf4e2bc82459b1,1,0,0.000000006773916539,0,0.000000006330083124,0
0xebf27e7717b9806e1eee73cf0cc53dbaa9eaa6c9,0,0,0.194819626427488402,0,0,0
0xfe6a521a0996dd30615bb8e59e11d343b1ea55f7,582.282577416252252078,0,0,0,758.746282551931130911,0
0xe6708b9175eeac994af21574166e3b4561141831,0.828396412078291178,0,0,0,0,0
0x4f68248ecb782647d1e5981a181bbe1bffee1040,16715.912446388301759725,0,2563.692312210740055889,0,5245.438002352078910917,0
0xaa092626a5f96b0528101689930fad1b3598f436,0.000000003085006028,0,0.000000010011717677,0,0.000000007101334631,0
0x5b2f7cc65f8eb6222289c714547b9ab22db86be5,0.000000000003410562,0,0,0,0.000000000058207652,0
0x8cadb20a4811f363dadb863a190708bed26245f8,294225.92223376827314496,0,3635.206001053711133864,0,25628.268716585487709381,0
0x7c91d7fc5e7ff58e97960341a9b4b28d6354919d,42504.197744109013001435,0,74338.005936429821304046,0,0,0
0x748a3cb9684c192eddb35ead723a5bd4284c7a75,0,0,0.956844703665410634,0,0,0
0xf98382aad6080c32a3ccb934636722fdcf1dfef1,55000,0,0,0,0,0
0x9bb387061587296a7874cbb67a5ece613de22695,59203.872359407570911571,0,0,0,15085.768243342508867499,0
0xb084fc77f656f2a1beab5a360d1c5b5381e87217,260699.443909555644495413,0,0,0,0,0
0xc084bede87eb4337e7176578c4e2096797063a67,800000.000000000116415322,0,0,0,0,0
0x9ae6d70a8d4d996dd37cdb33101ae89536093052,0.000000000058207661,0,0,0,0,0
0x8a37021e866e96c35fb6564eb22c0a0ce026c1cb,0.00000000002910383,0,0,0,0,0
0x39b18c4e2d467bedda4b51c42767518c2d3bb0f2,393471.486108787823468447,0,0,0,434659.183352235879283398,0
0xe5b89fa771049df021dcf3817bfc756bb2f85f96,3884.372285287258364406,0,7569.534833898741453595,0,1699.303074005287726322,0
0x4517aba0700f6258bd9b0dbe2b1d2ebc899b677b,0.000000000007275958,0,0,0,0.00000000002910383,0
0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,0.000000000058207661,0,0,0,0,0
0x3bcc0a020f09dd10ec7a5a0b1a00095bd6e85146,161722.775260302238166332,0,0,0,0,0
0x7d20ab6d8af50d87a5e8def46e48f4d7dc2ea5c7,16619.078673279240319971,0,29206.128304897840280319,0,26360.303534130140178604,0
0x8540d996a93559aff6585b724b01bbaf52a947a4,10000,0,226028.119432401552330703,0,0,0
0x2beae9f24b0e70f070371993acaf31ebec92f66d,0,0,554354.409864512039348483,0,0,0
0x72d9e73cf3d5fcea0d104a2f1d2ac7625cfc087a,0.01806678983848542,0,0,0,0.507283750921487808,0
0x8bab60ff36a39d6c829bca293c5decfad8cfef3f,16792.79276048986139358,0,15745.643111760913598118,0,14746.166310563559818547,0
0x888478ca2e024cca2ae5777c66060d9008d78555,79999.999999999941792339,0,0,0,0,0
0xd30fbe644ed73df46c39cec3b73ed2dc8f82e246,745094.01160059031099081,0,0,0,0,0
0xfaae8dc8ee12ddab6b98394c5f01e4d6c206dfef,0,0,0.000000000232830644,0,722238.386506099253892899,0
0x4c17c9dd3674dc25ef84f2dfa462d6aa133e728d,1444161.865654389373958111,0,0,0,0,0
0xfbc3692deeb263f39c3a30d6d0c0496d97686011,0,0,0,0,4891561.03447303082793951,0
0x01e8fe2e6ae7bfa704c39942cfd62fc46d6400f3,92559.858454807283123955,0,0,0,0.138674040703335777,0
0x92bf1a92eef7b0bd753a3707760c51ad8d90a063,0.000000000014551915,0,0,0,0,0
0xdf934a0b6106834b999ccb2572eac36405187237,0,0,0,0,147728.760493318783119321,0
0x2d7a87f26dca357ebbd71ef7a8a84a3dffcb9276,0,0,0,0,1084669.370108743198215961,0
0xb6950c490711e6e8976985d0e307a9c5f801ce16,0.000000000000181855,0,0,0,0.000000000109139364,0
0x8f761f127ae9daa245b4203c9cc2cc5285fe25a8,721.359592891834040529,0,0,0,0,0
0x6539ea4f969943fe26e610d8cc9277c8cc0772ec,300000.000000000058207661,0,0,0,0,0
0xda8f9c99ddab078d14f8e6dca8a188fe0fd4c420,1005928.904495628084987402,0,0,0,1323341.333042702404782176,0
0x00000000009726632680fb29d3f7a9734e3010e2,2893.570589019334875047,0,1087.03390311065595597,0,12530.012177776836324483,0
0x27729c491a371e11381f5eddfb6a94e5187f1689,68920.719635514673427679,0,0,0,100102.17938904688344337,0
0xbe6b4b9d33e15e17a3852a6e7bfea0f0a126363d,3218.240156060391655046,22178.27257718547116383,0,0,0,0
0xf0e5e8549e69ac7602b18cbc68fa819b06f0b58d,5670804.707348172552883625,0,0,0,0,0
0x708621fea6a3e127f775886f4fcc5a7edc6cc736,0,0,0,0,24422.913082619168562815,0
0x15c437e213b24e311622fff58b748aceadddde7e,262459.436786626814864576,0,0,0,0,0
0x6370fb05dfebf6f52f37f3bc4ae04c37311580fd,1541822.301063720602542162,0,0,0,0,0
0xe3e0f2146da732ce6f92c025c961cecdf78e38eb,584651.385443417355418205,0,0,0,0,0
0x7afa9d836d2fccf172b66622625e56404e465dbd,354842.547740509791765362,0,292426.64237268001306802,0,349647.831733022350817919,0
0x668c6f75486d6882a1aacf7bf03eee605c96fdad,144757.186790034320438281,0,1002875.671317306696437299,1418467.437336196191608906,0,0
0x2c751ff0c8b7b82ad058f98cf7ef7503f0e57e13,0.000000000005456968,0,0,0,0,0
0xda2ac5f5797670d0d7b9fc522f76bfa891db20fb,499999.839699955889955163,0,0,0,0,0
0x38bf81258e01fb9e9b9ac8de23a03632a1ba91fe,59885.262336021405644715,0,0,0,0,0
0xe76293614c4f9318225bb8d4b3bb5f2a0ca409b9,3747513.98601668793708086,0,0,0,0,0
0x831769afc80fff6fb4d3e25e7bff2f7d6fb45862,0,0,0,0,1937667.317215255461633205,0
0x925608d2d17d7c9a39410a2be63a5652e78ea4c2,0,0,0.000000000232830644,0,0,0
0x38a7a30d550b7e2c0b59ba87426f27ef957feac1,0,0,0,0,0.000000000007275958,0
0x98d840b40d060c9805a5b81ed04133a193e0227f,627760.284298303071409464,0,622308.356655884650535882,0,1511199.652257652254775167,0
0x02d129a44c7ca2e5aeaa3b67edc92b6d64fff09e,1656.694010600868750771,0,5907.633603010757724405,0,1867.829696428033457778,0
0xb6f5d4ea633be503801360f4d954f2d3e99261e6,11508.948049899185207323,0,0,0,0.094859781791456044,0
0x78e034a51956990fca8f46d3be767e17ff36702f,10000.000000000032741809,0,0,0,0,0
0xf82cc5f5bd5fb6a2731cf7903087e8e4e953c434,6831.859373427508216992,0,10153.932331922072989983,0,2188.421591331767558586,0
0xff065639e863f0546a027843c183bd665e546eb3,1613.242969113633080269,0,4327.315847512846630707,0,932.642755894418428397,0
0x9d13b2f6998bd7f61ee49e1423089d167c9cd80c,499999.502577475272119045,0,0,0,0,0
0x123c6d7d6d0a15bccf7204bb5f5dd6eaafb8871e,0,0,0,0,0.469945394113892689,0
0x5f5c425dbb3c97ccc22560e5b1c4cca365bf34f2,0,0,5069.61012075923372322,0,0,0
0x88289ac519efb1cba5f522970e63264a969bed06,0.507674447086174041,0,0.751477007928770036,0,1513376.638972056563943624,0
0xe3b84986472f7fea21e7f7b447456160b304d2ed,35484.011709925151080824,0,0,0,0,0
0xe56169888ab88d11c6ad4247b8650e72566f8569,1838.876928604926661137,0,80449.253875677299220115,0,8129.143217961842310615,0
0xdc372d0e73c39f448782bc488dddad8bda597236,0,0,4000.000000000058207661,0,0,0
0x0e296de3ead86fe5278352c0b3df00af15b897eb,0.000000000012732926,0,20535.129798061425390188,0,41881.779729586036410183,0
0xc3aea0f6be290b29badd64275ce6a017c4ee98b6,5000000.000000000931322575,0,0,0,0,0
0x1a22322390546b10f472d01d6fa56ecb54209a99,0,0,28684.500301695748930797,0,67412.658264155019423924,0
0x9dc3593798c654787dcfb12053cef0fe21cff35c,159999.999999763560481369,0,0,0,0,0
0xa797f7f8dea41936f939ee496a337f896a6aa1a3,76927.004072682582773268,0,0,0,0,0
0x9109bebf5fcf643f6282e5383ad2d89251410dfc,0.000000000232830644,0,0,0,0,0
0x7250cc1ea991213fd1967769d417b355e4eba614,0,0,0,0,0.00000000002910383,0
0xa0f22b71976f9ca01932d7fb21a9d1b4ff779247,0,0,0,0,35426.171962766806245781,0
0xde78a646c581f4b253ab49859590fcd427db2aab,500000.000052934396080673,0,1325811.176275509176775813,353945.780111194821074605,1005655.206818034639582038,0
0xcc155e72027731b7caacb086d1534abeabc49e26,0.000000000116415322,0,0,0,0,0
0xadd403e94985eee3108e16987eea30c10e2df2ef,22379.506905278220074251,0,0,0,0,0
0x56a0d7288147e489e806591c68561da2ee369ff9,133812.401278803503373638,556926.432349801412783563,0,0,0,0
0x90dc83fad99b0bbaad5e447f1372fd393bbfcfc0,6354.727683720127970446,0,0,0,0,0
0xd043a06e9d619f34d8a19b09a758f3bd0055c2ba,0,0,0.73756281520036282,0,26296.044411527625925373,0
0xb6a30fd5ed09dadd85ff5d6c0c704273053f6bc3,0,0,0,0,4421584.139960920438170433,0
0x905d3f75759fe69d27bcdb794abe17c15736ac58,0.000000000008412826,0,0,0,2589.140748882535262965,0
0x7d7e4f32c68cd066397f65d5fd320d6ebd72a617,0,0,0,0,101194.11420746982912533,0
0x23b014ab2635131722cd6d1c11fd785247b31b8f,377613.298253486980684102,0,0,0,0,0
0xf8122b1c674f74ce20d58458556a422c4ec07552,0,0,2993032.279990493319928646,0,0,0
0xbc7cbfec25a13c817bcecd93cb88a40999fe116d,60000,0,0,0,200000,0
0xf5c4f3dc02c3fb9279495a8fef7b0741da956157,153119.608657962089637294,0,262544.415769826853647828,0,82699.339645307627506554,0
0x84788abfe3c785a1dab5f81e35e9eaeb943208a7,145842.526150163204874843,0,0,0,0,0
0xd2521a7a8302bd63c29471235cfe8dc5f097d658,3097.761415295199185493,0,9940.242230639425542904,0,0,0
0x8f99b0b48b23908da9f727b5083052d5099e6aea,1283275.256539040245115757,0,0,0,0,0
0x3f167c507a0c759bd5c1366b01c2044b191b2213,322206.6095517638605088,0,0,0,0,0
0x9ab6164976514f1178e2bb4219da8700c9d96e9a,66440.893505814368836582,0,1052859.268236326286569238,0,223.024913506820809062,0
0xcd532243888d26791881064e24d4a25fd0041d98,1000000.000000000232830644,0,0,0,0,0
0xc0603f5cca3d74bc8049614f8089c5a165c3160e,0.000000000931322575,0,5887345.012801917269825935,0,0,0
0xd9199aafd9c25f05528ac8754051ff3ed5c1f126,0.000000000087311491,0,0,0,0,0
0x1bbe055ad3204fa4468b4e6d3a3c59b9d9ac8c19,56071.740564688254380599,0,201413.798065323731862009,0,44801.910875894507626072,0
0x81b0e97b5f27b36ffcb702e451d20751bc4acc16,0,0,0,0,124340.441753291437635198,0
0x839271ef8feba0466cea5cfae4daa991c3435e91,0,0,0,0,732650.724813401000574231,0
0x35b8a2185aaeb7cd444b11e38846524345860afa,12.924776785238691446,0,17.429755230929004028,0,0,0
0x1db5a022723583b510f7af3e016c2219f33b0785,479556.961211652786005288,0,0,0,0,0
0x895c9c7bb352ea11e92cb36bdb1e20bd46cf621a,130000,0,0,0,0,0
0xf3b726e3cded3e7fbc79e07fc14199187992754e,6969.954311496172522311,0,11299.667600033151757088,0,6672.120031833615939831,0
0xfe277aa25a4f65a182c0ec135854794eb7131e79,0,0,1212318.966426303843036294,0,0,0
0x39041f1b366fe33f9a5a79de5120f2aee2577ebc,56306.05707786569109885,0,100386.139040908034075983,0,23903.428229543624183862,0
0x3568632cd035097da42f5dfb8db275e08949dfeb,500000,0,0,0,0,0
0x44b51d8e078c2219db8f43f1cfd235dc1eb62233,1059.318400982301682234,0,0,0,0,0
0x813436d4ed2620ff52ea962065e3a9e2ea8a21bd,0.000000000116415322,0,0,0,0,0
0x114e29575c6ffb4ae3ea18a03ac6f4a429893797,495485.729527368501294404,0,0,0,0,0
0xcbbc9f20619205a7e74c8309f2b5777cedd33f77,51000,0,0,0,0,0
0xc0b7f617829ea6968f7669a2aae56c58d8d02c05,0,0,0.000000000116415322,0,0,0
0x960c9788367fc9f0acb350f3825a85f8ea54a637,81208.130112485800054856,0,0,0,0,0
0xe206d7b738212264319bda47264cc79b4d227c24,122152.253665024429210462,0,346248.325569348118733615,0,510586.033504275605082512,0
0xeee064f83e91a89ea75cb886e9ddd291b1f2fcdd,93548.376947098906384781,0,0,0,450255.216617138299625367,0
0xf41a885dfccb9d582e497ab7af07d793a2a4e42d,92701.462343872495694086,0,0,0,0,0
0x66b80081d4ee525e8b2158923998d3a3be7e4127,0,0,0,0,110893.513209402648499236,0
0xbda80edcdfe2860fe033cccc91b0c09b847c7399,0,0,1515.926593031171478287,0,0,0
0x71c3315b18f1f120b8d00fed2af800da4a53c5f6,8000000,0,0,0,0,0
0xb307138a376686923b2543322f44c22058e5f6d4,0,0,0,0,73669.915373873081989586,0
0xd78005b2af35be42e2ed1994d7ae80f68dedddba,6725.64550400952794007,0,129519.711640010151313618,0,29489.752157967534003546,0
0xcfa51a190f38d72b35107f266039cd15e87a5bbc,0,0,12741.762576020495544071,0,1454.677393612577816384,0
0xc8632612f0888b608a0440c05fc470a66106734b,0,0,137810.03745488019194454,0,0,0
0xecf54fe7e13bc5138e7a8be4cae0845acc926170,4195.691516274227979011,0,19763.638488260286976583,0,4029.070116222233536973,0
0x164e339ccd39905950833210edad6637a02668b4,3.183963624407255555,0,11.371241636685336829,0,2.517874430759871718,0
0x17c95c7b7338eeb8d3b1db17c4cb2edc9a077023,1304.826457351900671711,0,1878.463178709227349827,0,755.665842452066840451,0
0x0c0aed1deb816aadce6fae355f28b6a052461d44,5243.46230181238388468,0,0,0,0,0
0x931cc858c082107fc58e4fa58b84401d0e5cb298,5242.365939862769664614,0,0,0,0,0
0x612d2e5502a9d0880dab413dbe4739a457aa9ed5,2470.716512556639372633,0,0,0,0,0
0x95b57a6914c05c8fb2c58cbae8c90546736b9c47,4491.15539718653599266,0,20901.523059612394717988,0,3020.302151747657262604,0
0x4443a539ab5325ab70965339cc332618cc2b7fff,459.438442594793002627,0,7732.572208399906230625,0,2163.549997152563719283,0
0x173345ce6f4a86d1cf73f399e779a7076f5de448,686.924963217752747369,0,19807.582071226930565899,0,3234.866425623980376258,0
0x41b6371139c7a3a124c4921a310ac10b0bcd2ce5,6846.206849109459653846,0,15584.81980424062385282,0,4217.532485117547366826,0
0x44ae16132f47521edb8063ccf5dcb35304f81403,1562.583649348403696422,0,46187.834715337266970892,0,4178.612414858373085735,0
0x01dcfc1fef0c7a2121ab1b2921002894952d8acb,3097.498873503713639366,0,3965.928703343453889829,0,2384.972576243395451456,0
0x0f6cdc91c17c64ce491dad70e104719f92c2d92c,2539.557473359276627889,0,9983.00284625656058779,0,2234.354353291777442791,0
0x00ca612b4e3e775c3e68cb9b1618d6effded767a,1157.776757113863823179,0,2171.942687215767818998,0,712.923875174008117028,0
0xc08f43f65bf7f9ea57f004ad842954821fcf6236,5000.003163650414535368,0,17070.425185693475214066,0,1885.611940552478699828,0
0xef5a12f32abc33e76d525dfe076d47ac0153ed77,213.666333630424787771,0,5426.983509357300135889,0,1006.072653436381528991,0
0x89cf5c35b1b4a2b18b8eef5d92b618b58a6bdab1,5935.184955085239380423,0,6091.477765359119075583,0,3675.876389870263210469,0
0xb7f9614079c428d38ddbcb9908592be7cca1c719,5439.948457814190987847,0,18596.508259801736130612,0,4812.774737771343097847,0
0x90f1e0922f0aff356bc3d90ec11cac4d1911e5f2,4425.900090096527492278,0,5665.631484807399829151,0,3428.39744019818454035,0
0xa6a62ad505a01704bb92694a95ba944bc46e2a11,811.709571848982591291,0,0,0,759.856215979910189162,0
0x9cb621f1981743422e9ccab522ced14cfe6bd0a7,23183.944568752245686483,0,15907.72975731307087699,0,6286.817607018923808937,0
0x52e07208d0d54c0d6cc122368f5db67e69edae53,1173.6149738982251165,0,2837.496135175477320445,0,722.326962303837490253,0
0xe47044ba90b233a73988cfc956a70b515bd01efb,2278.883383585684441641,0,2332.337129514055504842,0,1402.566148297238896703,0
0x46562702ec84c09580eb672aab28dbb2a8d8d817,1326.966646621805011819,0,2465.90193799576809397,0,822.50422198455146372,0
0xec0096dc2910728eb315f25f9ee2ec8d7d7cae60,1391.242720641718960906,0,3259.302606410760290601,0,1211.271011967754930083,0
0xafc307c70ee6e9215af5156dab0705fc468fe978,2703.346902352166125638,0,5068.870769908490728994,0,1663.687315021755239286,0
